recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
3,4,2,1768279638,2,1,1
1,6,5,1530,2,1,1
0,6,6,287490595,2,1,1
1,0,10,172079560,2,1,1
2,1,8,1710044703,2,1,1
2,1,6,576864366,2,1,1
0,1,11,1364387582,2,1,1
1,7,6,1764392966,2,1,1
1,1,8,440842778,2,1,1
0,3,10,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,6,5,1530,2,1,1
0,4,9,287490595,2,1,1
1,0,9,172079560,2,1,1
0,1,10,1710044703,2,1,1
2,1,6,576864366,2,1,1
0,1,10,1364387582,2,1,1
0,6,7,1764392966,2,1,1
1,0,9,440842778,2,1,1
1,4,6,2079121104,2,1,1
3,3,3,1768279638,2,1,1
1,6,5,1530,2,1,1
0,6,7,287490595,2,1,1
1,0,10,172079560,2,1,1
2,1,8,1710044703,2,1,1
2,1,6,576864366,2,1,1
0,1,11,1364387582,2,1,1
1,7,6,1764392966,2,1,1
1,1,8,440842778,2,1,1
0,3,10,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,6,5,1530,2,1,1
0,6,7,287490595,2,1,1
1,0,10,172079560,2,1,1
2,1,8,1710044703,2,1,1
2,1,6,576864366,2,1,1
0,1,11,1364387582,2,1,1
1,7,6,1764392966,2,1,1
1,1,8,440842778,2,1,1
0,3,10,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,6,5,1530,2,1,1
0,6,6,287490595,2,1,1
1,0,10,172079560,2,1,1
2,1,8,1710044703,2,1,1
2,1,6,576864366,2,1,1
0,1,11,1364387582,2,1,1
1,7,6,1764392966,2,1,1
1,1,8,440842778,2,1,1
0,3,10,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,6,5,1530,2,1,1
0,6,6,287490595,2,1,1
1,0,10,172079560,2,1,1
2,1,8,1710044703,2,1,1
2,1,6,576864366,2,1,1
0,1,11,1364387582,2,1,1
1,7,6,1764392966,2,1,1
1,1,8,440842778,2,1,1
0,3,10,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,4,5,1530,2,1,1
0,5,7,287490595,2,1,1
1,0,8,172079560,2,1,1
1,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,2,10,1764392966,2,1,1
1,0,8,440842778,2,1,1
2,1,5,2079121104,2,1,1
3,3,2,1768279638,2,1,1
1,4,6,1530,2,1,1
0,3,9,287490595,2,1,1
1,0,8,172079560,2,1,1
0,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,4,8,1764392966,2,1,1
1,0,8,440842778,2,1,1
0,3,8,2079121104,2,1,1
3,2,3,1768279638,2,1,1
1,4,5,1530,2,1,1
0,5,7,287490595,2,1,1
1,0,8,172079560,2,1,1
1,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,6,7,1764392966,2,1,1
1,0,8,440842778,2,1,1
2,3,5,2079121104,2,1,1
3,2,2,1768279638,2,1,1
1,5,5,1530,2,1,1
0,5,7,287490595,2,1,1
1,0,8,172079560,2,1,1
1,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,4,8,1764392966,2,1,1
1,0,8,440842778,2,1,1
0,3,8,2079121104,2,1,1
3,2,3,1768279638,2,1,1
1,4,5,1530,2,1,1
0,3,9,287490595,2,1,1
1,0,8,172079560,2,1,1
0,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,2,10,1764392966,2,1,1
1,0,8,440842778,2,1,1
2,1,7,2079121104,2,1,1
3,2,2,1768279638,2,1,1
1,5,5,1530,2,1,1
0,5,7,287490595,2,1,1
1,0,8,172079560,2,1,1
1,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,4,8,1764392966,2,1,1
1,0,8,440842778,2,1,1
0,3,8,2079121104,2,1,1
3,2,3,1768279638,2,1,1
0,7,5,1530,2,1,1
0,4,7,287490595,2,1,1
1,0,9,172079560,2,1,1
0,2,8,1710044703,2,1,1
2,3,4,576864366,2,1,1
0,2,8,1364387582,2,1,1
0,6,6,1764392966,2,1,1
1,0,9,440842778,2,1,1
1,4,6,2079121104,2,1,1
3,2,3,1768279638,2,1,1
1,5,6,1530,2,1,1
0,3,9,287490595,2,1,1
1,0,9,172079560,2,1,1
1,1,9,1710044703,2,1,1
2,1,6,576864366,2,1,1
0,1,10,1364387582,2,1,1
2,7,4,1764392966,2,1,1
1,0,9,440842778,2,1,1
1,1,8,2079121104,2,1,1
3,2,3,1768279638,2,1,1
1,4,6,1530,2,1,1
0,5,7,287490595,2,1,1
1,1,8,172079560,2,1,1
1,1,10,1710044703,2,1,1
2,2,5,576864366,2,1,1
0,2,9,1364387582,2,1,1
0,2,11,1764392966,2,1,1
1,1,8,440842778,2,1,1
2,3,6,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,6,5,1530,2,1,1
0,5,8,287490595,2,1,1
1,1,8,172079560,2,1,1
1,2,9,1710044703,2,1,1
2,2,5,576864366,2,1,1
0,2,9,1364387582,2,1,1
0,6,7,1764392966,2,1,1
1,1,8,440842778,2,1,1
1,4,6,2079121104,2,1,1
3,2,5,1768279638,2,1,1
1,6,5,1530,2,1,1
0,5,8,287490595,2,1,1
1,1,8,172079560,2,1,1
1,2,9,1710044703,2,1,1
2,2,5,576864366,2,1,1
0,2,9,1364387582,2,1,1
0,6,7,1764392966,2,1,1
1,1,8,440842778,2,1,1
1,4,6,2079121104,2,1,1
3,2,5,1768279638,2,1,1
1,5,8,1530,2,1,1
0,6,7,287490595,2,1,1
1,0,11,172079560,2,1,1
0,2,9,1710044703,2,1,1
2,1,8,576864366,2,1,1
0,2,9,1364387582,2,1,1
0,6,7,1764392966,2,1,1
1,0,11,440842778,2,1,1
1,4,6,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,5,5,1530,2,1,1
0,5,7,287490595,2,1,1
1,0,8,172079560,2,1,1
1,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,5,7,1764392966,2,1,1
1,0,8,440842778,2,1,1
1,4,6,2079121104,2,1,1
3,3,3,1768279638,2,1,1
1,5,8,1530,2,1,1
0,6,7,287490595,2,1,1
1,0,11,172079560,2,1,1
0,2,9,1710044703,2,1,1
2,3,6,576864366,2,1,1
0,2,9,1364387582,2,1,1
0,6,7,1764392966,2,1,1
1,0,11,440842778,2,1,1
1,4,6,2079121104,2,1,1
3,4,2,1768279638,2,1,1
1,5,5,1530,2,1,1
0,5,7,287490595,2,1,1
1,0,8,172079560,2,1,1
1,1,9,1710044703,2,1,1
2,1,5,576864366,2,1,1
0,1,9,1364387582,2,1,1
0,5,7,1764392966,2,1,1
1,0,8,440842778,2,1,1
1,3,6,2079121104,2,1,1
3,3,2,1768279638,2,1,1
1,0,8,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,1,8,435879938,2,1,1.1
1,0,8,884006490,2,1,1.1
2,0,6,1141878035,2,1,1.1
1,0,8,1130,2,1,1.1
0,2,8,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
1,0,8,884006490,2,1,1.1
2,0,6,1141878035,2,1,1.1
1,0,8,1130,2,1,1.1
0,2,8,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
1,0,8,884006490,2,1,1.1
2,0,6,1141878035,2,1,1.1
0,0,10,1130,2,1,1.1
1,3,6,57935406,2,1,1.1
2,2,6,435879938,2,1,1.1
0,0,10,884006490,2,1,1.1
0,0,10,1141878035,2,1,1.1
3,0,4,1130,2,1,1.1
0,2,8,57935406,2,1,1.1
1,1,8,435879938,2,1,1.1
3,0,4,884006490,2,1,1.1
2,0,6,1141878035,2,1,1.1
3,0,4,1130,2,1,1.1
0,2,8,57935406,2,1,1.1
1,1,8,435879938,2,1,1.1
3,0,4,884006490,2,1,1.1
2,0,6,1141878035,2,1,1.1
1,1,8,1130,2,1,1.1
1,6,4,57935406,2,1,1.1
1,1,10,435879938,2,1,1.1
1,0,9,884006490,2,1,1.1
2,1,6,1141878035,2,1,1.1
1,1,8,1130,2,1,1.1
1,6,4,57935406,2,1,1.1
1,1,10,435879938,2,1,1.1
1,0,9,884006490,2,1,1.1
2,1,6,1141878035,2,1,1.1
1,1,8,1130,2,1,1.1
1,6,4,57935406,2,1,1.1
1,1,10,435879938,2,1,1.1
1,0,9,884006490,2,1,1.1
2,1,6,1141878035,2,1,1.1
1,1,7,1130,2,1,1.1
1,4,4,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,4,1141878035,2,1,1.1
3,0,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
3,0,5,884006490,2,1,1.1
3,1,5,1141878035,2,1,1.1
1,1,7,1130,2,1,1.1
1,3,6,57935406,2,1,1.1
1,2,7,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
0,2,10,1141878035,2,1,1.1
1,1,8,1130,2,1,1.1
1,3,6,57935406,2,1,1.1
1,2,7,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
0,2,10,1141878035,2,1,1.1
0,1,10,1130,2,1,1.1
1,4,5,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
0,5,9,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
1,4,6,57935406,2,1,1.1
1,1,8,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
2,1,4,1130,2,1,1.1
1,3,7,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,5,1141878035,2,1,1.1
4,2,1,1130,2,1,1.1
1,4,6,57935406,2,1,1.1
1,2,7,435879938,2,1,1.1
3,2,2,884006490,2,1,1.1
3,3,2,1141878035,2,1,1.1
4,2,1,1130,2,1,1.1
1,4,6,57935406,2,1,1.1
1,2,7,435879938,2,1,1.1
3,2,2,884006490,2,1,1.1
3,3,2,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
2,1,5,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,0,10,435879938,2,1,1.1
2,1,5,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
1,1,8,1130,2,1,1.1
1,4,4,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,5,1141878035,2,1,1.1
2,1,4,1130,2,1,1.1
1,4,5,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,5,1141878035,2,1,1.1
2,1,4,1130,2,1,1.1
1,4,4,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,5,1141878035,2,1,1.1
2,1,4,1130,2,1,1.1
1,4,5,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,5,1141878035,2,1,1.1
1,1,8,1130,2,1,1.1
1,4,4,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,5,1141878035,2,1,1.1
2,1,4,1130,2,1,1.1
1,4,5,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,5,1141878035,2,1,1.1
1,2,6,1130,2,1,1.1
0,7,4,57935406,2,1,1.1
1,1,8,435879938,2,1,1.1
3,1,2,884006490,2,1,1.1
2,3,3,1141878035,2,1,1.1
3,1,2,1130,2,1,1.1
0,6,7,57935406,2,1,1.1
0,0,11,435879938,2,1,1.1
3,1,2,884006490,2,1,1.1
3,2,3,1141878035,2,1,1.1
1,1,9,1130,2,1,1.1
1,4,5,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
2,2,6,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
1,5,4,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
0,7,7,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
1,1,7,1130,2,1,1.1
1,4,4,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,4,1141878035,2,1,1.1
1,2,7,1130,2,1,1.1
0,7,7,57935406,2,1,1.1
1,1,9,435879938,2,1,1.1
2,2,4,884006490,2,1,1.1
2,3,4,1141878035,2,1,1.1
1,1,7,1130,2,1,1.1
1,4,4,57935406,2,1,1.1
1,0,9,435879938,2,1,1.1
2,1,4,884006490,2,1,1.1
2,2,4,1141878035,2,1,1.1
0,2,9,1030,2,1,1.1
1,3,6,1611159344,2,1,1.1
1,2,6,1575571856,2,1,1.1
0,1,10,140626025,2,1,1.1
1,5,5,1820002364,2,1,1.1
1,2,8,1185190263,2,1,1.1
0,1,9,486001916,2,1,1.1
0,1,10,352919874,2,1,1.1
0,1,9,641734358,2,1,1.1
0,3,7,137722413,2,1,1.1
0,4,8,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,2,7,1575571856,2,1,1.1
0,1,10,140626025,2,1,1.1
0,1,9,1820002364,2,1,1.1
2,2,7,1185190263,2,1,1.1
1,1,9,486001916,2,1,1.1
0,1,10,352919874,2,1,1.1
0,1,9,641734358,2,1,1.1
0,3,8,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,2,7,1575571856,2,1,1.1
0,1,10,140626025,2,1,1.1
0,1,9,1820002364,2,1,1.1
2,0,9,1185190263,2,1,1.1
1,1,9,486001916,2,1,1.1
0,1,10,352919874,2,1,1.1
0,1,9,641734358,2,1,1.1
0,3,8,137722413,2,1,1.1
0,2,9,1030,2,1,1.1
1,4,5,1611159344,2,1,1.1
2,0,7,1575571856,2,1,1.1
1,4,6,140626025,2,1,1.1
1,3,7,1820002364,2,1,1.1
2,2,7,1185190263,2,1,1.1
1,0,10,486001916,2,1,1.1
0,1,9,352919874,2,1,1.1
0,2,10,641734358,2,1,1.1
0,2,9,137722413,2,1,1.1
0,2,9,1030,2,1,1.1
1,3,6,1611159344,2,1,1.1
1,1,7,1575571856,2,1,1.1
0,1,10,140626025,2,1,1.1
2,7,3,1820002364,2,1,1.1
2,2,6,1185190263,2,1,1.1
0,1,9,486001916,2,1,1.1
0,1,10,352919874,2,1,1.1
0,1,9,641734358,2,1,1.1
0,2,8,137722413,2,1,1.1
0,2,9,1030,2,1,1.1
1,3,6,1611159344,2,1,1.1
1,1,7,1575571856,2,1,1.1
0,1,10,140626025,2,1,1.1
1,5,5,1820002364,2,1,1.1
2,2,6,1185190263,2,1,1.1
0,1,9,486001916,2,1,1.1
0,1,10,352919874,2,1,1.1
0,1,9,641734358,2,1,1.1
0,2,8,137722413,2,1,1.1
0,3,9,1030,2,1,1.1
1,4,6,1611159344,2,1,1.1
1,2,8,1575571856,2,1,1.1
0,2,10,140626025,2,1,1.1
1,6,5,1820002364,2,1,1.1
1,3,8,1185190263,2,1,1.1
0,1,10,486001916,2,1,1.1
0,1,11,352919874,2,1,1.1
0,2,9,641734358,2,1,1.1
0,3,9,137722413,2,1,1.1
0,3,9,1030,2,1,1.1
1,4,6,1611159344,2,1,1.1
1,2,8,1575571856,2,1,1.1
0,2,10,140626025,2,1,1.1
1,6,5,1820002364,2,1,1.1
1,1,8,1185190263,2,1,1.1
0,1,10,486001916,2,1,1.1
0,1,11,352919874,2,1,1.1
0,2,9,641734358,2,1,1.1
0,3,9,137722413,2,1,1.1
0,3,9,1030,2,1,1.1
1,4,6,1611159344,2,1,1.1
1,2,8,1575571856,2,1,1.1
0,2,10,140626025,2,1,1.1
2,7,3,1820002364,2,1,1.1
1,3,8,1185190263,2,1,1.1
0,1,10,486001916,2,1,1.1
0,1,11,352919874,2,1,1.1
0,4,9,641734358,2,1,1.1
0,3,9,137722413,2,1,1.1
0,1,10,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,5,1575571856,2,1,1.1
1,0,8,140626025,2,1,1.1
0,7,4,1820002364,2,1,1.1
1,1,7,1185190263,2,1,1.1
0,3,7,486001916,2,1,1.1
1,0,8,352919874,2,1,1.1
2,1,5,641734358,2,1,1.1
1,3,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
2,1,8,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,3,10,1820002364,2,1,1.1
1,5,9,1185190263,2,1,1.1
1,3,10,486001916,2,1,1.1
1,1,8,352919874,2,1,1.1
3,1,6,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,1,10,1030,2,1,1.1
1,1,8,1611159344,2,1,1.1
1,3,6,1575571856,2,1,1.1
1,0,8,140626025,2,1,1.1
1,5,5,1820002364,2,1,1.1
2,3,6,1185190263,2,1,1.1
0,3,8,486001916,2,1,1.1
2,2,6,352919874,2,1,1.1
0,2,9,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
0,1,10,1030,2,1,1.1
1,1,8,1611159344,2,1,1.1
1,3,6,1575571856,2,1,1.1
1,0,9,140626025,2,1,1.1
1,5,5,1820002364,2,1,1.1
2,3,6,1185190263,2,1,1.1
0,3,8,486001916,2,1,1.1
2,2,6,352919874,2,1,1.1
0,1,10,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
3,1,5,1030,2,1,1.1
2,0,7,1611159344,2,1,1.1
1,3,7,1575571856,2,1,1.1
1,0,9,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,3,8,1185190263,2,1,1.1
0,4,7,486001916,2,1,1.1
1,1,8,352919874,2,1,1.1
0,3,10,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,3,7,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,8,4,1820002364,2,1,1.1
1,2,7,1185190263,2,1,1.1
1,4,8,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
1,2,7,641734358,2,1,1.1
1,3,7,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,6,1611159344,2,1,1.1
1,3,7,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,4,8,1820002364,2,1,1.1
2,4,4,1185190263,2,1,1.1
0,3,9,486001916,2,1,1.1
2,1,7,352919874,2,1,1.1
3,1,5,641734358,2,1,1.1
1,3,7,137722413,2,1,1.1
1,0,9,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,7,1575571856,2,1,1.1
1,0,9,140626025,2,1,1.1
0,2,9,1820002364,2,1,1.1
2,4,6,1185190263,2,1,1.1
1,4,7,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
2,1,5,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,3,9,1030,2,1,1.1
2,0,9,1611159344,2,1,1.1
1,4,6,1575571856,2,1,1.1
1,2,7,140626025,2,1,1.1
1,4,6,1820002364,2,1,1.1
2,5,3,1185190263,2,1,1.1
0,4,8,486001916,2,1,1.1
2,2,6,352919874,2,1,1.1
0,5,7,641734358,2,1,1.1
1,4,6,137722413,2,1,1.1
0,3,9,1030,2,1,1.1
0,3,10,1611159344,2,1,1.1
1,4,6,1575571856,2,1,1.1
1,2,7,140626025,2,1,1.1
1,4,6,1820002364,2,1,1.1
2,3,5,1185190263,2,1,1.1
0,4,8,486001916,2,1,1.1
2,2,6,352919874,2,1,1.1
0,5,7,641734358,2,1,1.1
1,4,6,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,2,9,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,7,6,1185190263,2,1,1.1
1,4,8,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,2,9,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,5,8,1185190263,2,1,1.1
1,3,9,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,3,7,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,8,4,1820002364,2,1,1.1
1,4,7,1185190263,2,1,1.1
0,3,9,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
1,4,5,641734358,2,1,1.1
1,3,7,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,2,9,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,6,7,1185190263,2,1,1.1
1,4,8,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,3,8,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,5,8,1185190263,2,1,1.1
1,4,8,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,2,9,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,5,8,1185190263,2,1,1.1
1,3,9,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,3,7,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,8,4,1820002364,2,1,1.1
1,4,7,1185190263,2,1,1.1
1,3,9,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
1,4,5,641734358,2,1,1.1
1,3,7,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,2,9,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,7,6,1185190263,2,1,1.1
1,3,9,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,3,8,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,5,8,1185190263,2,1,1.1
1,3,9,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,3,8,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,5,8,1185190263,2,1,1.1
1,4,8,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
1,3,7,1611159344,2,1,1.1
1,3,8,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
0,3,9,1820002364,2,1,1.1
2,5,8,1185190263,2,1,1.1
1,3,9,486001916,2,1,1.1
0,0,12,352919874,2,1,1.1
2,1,7,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
2,3,4,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,6,1575571856,2,1,1.1
1,0,9,140626025,2,1,1.1
0,3,8,1820002364,2,1,1.1
2,3,7,1185190263,2,1,1.1
1,4,7,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
2,4,2,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
1,1,8,1030,2,1,1.1
1,3,6,1611159344,2,1,1.1
1,3,6,1575571856,2,1,1.1
0,0,11,140626025,2,1,1.1
0,3,8,1820002364,2,1,1.1
2,3,6,1185190263,2,1,1.1
1,3,8,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
0,3,8,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
2,3,5,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,6,1575571856,2,1,1.1
1,0,9,140626025,2,1,1.1
1,5,4,1820002364,2,1,1.1
2,4,6,1185190263,2,1,1.1
1,4,7,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
2,4,2,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
1,0,9,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,6,1575571856,2,1,1.1
0,0,11,140626025,2,1,1.1
0,3,8,1820002364,2,1,1.1
2,3,6,1185190263,2,1,1.1
1,4,7,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
0,3,8,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
2,3,5,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,6,1575571856,2,1,1.1
1,0,9,140626025,2,1,1.1
0,3,8,1820002364,2,1,1.1
2,4,6,1185190263,2,1,1.1
0,4,7,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
2,4,2,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
1,0,9,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
