recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
0,24,853,1487885771,0.086319,5,1,1.1
0,20,860,735412480,0.072747,5,1,1.1
0,18,848,228269293,0.058371,5,1,1.1
0,21,856,468547708,0.072437,5,1,1.1
0,20,849,1567318347,0.070777,5,1,1.1
0,23,849,1788737404,0.080379,5,1,1.1
0,17,866,1549892329,0.071086,5,1,1.1
0,19,854,477136019,0.073557,5,1,1.1
0,25,850,1366495572,0.091506,5,1,1.1
0,16,863,363622468,0.068589,5,1,1.1
0,15,861,1722819975,0.078566,5,1,1.1
0,28,852,651351548,0.108195,5,1,1.1
0,25,858,1595516989,0.083760,5,1,1.1
0,23,856,1430870544,0.089761,5,1,1.1
1,18,860,1430870544,0.076637,2,1,1.3
2,20,851,751854413,0.070957,2,1,1.3
2,15,857,1319636391,0.069485,2,1,1.3
0,18,860,1579773503,0.082181,2,1,1.3
2,15,863,1432859486,0.072718,2,1,1.3
0,26,855,1205070903,0.101549,2,1,1.3
1,20,855,521815667,0.072832,2,1,1.3
1,18,852,1069226186,0.056866,2,1,1.3
2,16,853,1344429389,0.067134,2,1,1.3
3,18,855,782820639,0.076605,2,1,1.3
1,24,846,1735385366,0.076971,2,1,1.3
1,21,859,1321510849,0.074833,2,1,1.3
1,20,849,1055631516,0.073007,2,1,1.3
0,20,849,1925754489,0.083602,2,1,1.3
1,16,856,162796942,0.068099,2,1,1.3
0,23,854,1598359146,0.091649,2,1,1.3
0,24,862,865825968,0.092969,2,1,1.3
0,17,858,3841032,0.077156,2,1,1.3
1,19,853,1754892801,0.075368,2,1,1.3
0,21,855,1505643418,0.078718,2,1,1.3
0,24,855,1505643418,0.088064,3,1,1.3
0,16,862,922436300,0.074289,3,1,1.3
0,19,851,948818296,0.066371,3,1,1.3
0,22,854,1528390417,0.078239,3,1,1.3
0,24,850,1737831986,0.084077,3,1,1.3
0,16,863,2050909806,0.093487,3,1,1.3
0,25,852,245897376,0.086288,3,1,1.3
0,14,863,581789339,0.073327,3,1,1.3
0,15,858,1367969245,0.058452,3,1,1.3
0,21,858,597498646,0.080400,3,1,1.3
0,19,856,1782957227,0.081374,3,1,1.3
0,24,855,887969098,0.102112,3,1,1.3
0,23,852,124852034,0.074908,3,1,1.3
0,17,858,62930170,0.071532,3,1,1.3
0,29,859,594017647,0.088119,3,1,1.3
0,18,858,253203834,0.073973,3,1,1.3
0,23,852,592042456,0.068808,3,1,1.3
0,21,852,1912756197,0.078241,3,1,1.3
0,20,856,931084358,0.083505,3,1,1.3
0,25,850,305438307,0.080552,3,1,1.3
0,20,855,305438307,0.076693,4,1,1.3
0,21,853,1672766670,0.084658,4,1,1.3
0,19,851,326437745,0.073030,4,1,1.3
0,15,863,1910774237,0.072723,4,1,1.3
0,22,859,1298558256,0.079111,4,1,1.3
0,22,860,1044913673,0.076549,4,1,1.3
0,25,851,730829958,0.093307,4,1,1.3
0,16,857,2093981788,0.077114,4,1,1.3
0,20,854,505443363,0.080922,4,1,1.3
0,24,850,1646551163,0.075997,4,1,1.3
0,20,854,1959573278,0.074689,4,1,1.3
0,21,860,967654600,0.081779,4,1,1.3
0,23,852,1901919680,0.086419,4,1,1.3
0,19,859,16390755,0.086980,4,1,1.3
0,21,858,268289990,0.077961,4,1,1.3
0,19,861,1927480920,0.081736,4,1,1.3
