recombinations,sequencing errors,recurrent mutations,run seed,run time,se_cost,rm_cost,r_cost,rr_cost,temp,recomb_max,rm_max
5,1,0,2425607995.000000,0.076932,1.1,1.11,1,2,100,462,150
-3,-3,0,2621090744.000000,0.076552,1,1.01,1,2,100,462,150
1,3,1,1655800109.000000,0.070023,1,1.01,1,2,100,462,150
2,3,0,3332203592.000000,0.071337,1,1.01,1,2,100,462,150
2,3,0,2025639349.000000,0.071222,1,1.01,1,2,100,462,150
1,4,0,2310125208.000000,0.073342,1,1.01,1,2,100,462,150
0,5,0,2157880825.000000,0.072120,0.9,0.91,1,2,100,462,150
0,4,1,2134811015.000000,0.071365,0.9,0.91,1,2,100,462,150
0,5,0,3737575484.000000,0.072414,0.9,0.91,1,2,100,462,150
0,4,1,2268193858.000000,0.072768,0.9,0.91,1,2,100,462,150
0,4,1,1879176439.000000,0.071517,0.9,0.91,1,2,100,462,150
0,4,1,3338911232.000000,0.072783,0.7,0.71,1,2,100,462,150
0,5,0,3004731258.000000,0.072574,0.7,0.71,1,2,100,462,150
0,4,1,3280407976.000000,0.073300,0.7,0.71,1,2,100,462,150
0,5,0,3276073287.000000,0.071857,0.7,0.71,1,2,100,462,150
0,5,0,3635854074.000000,0.073516,0.7,0.71,1,2,100,462,150
0,5,0,2311958858.000000,0.073195,0.5,0.51,1,2,100,462,150
0,4,1,1717772682.000000,0.074624,0.5,0.51,1,2,100,462,150
0,5,0,3704884164.000000,0.073159,0.5,0.51,1,2,100,462,150
0,4,1,3316592369.000000,0.072417,0.5,0.51,1,2,100,462,150
0,4,1,2502234818.000000,0.072220,0.5,0.51,1,2,100,462,150
0,5,0,3487217369.000000,0.073710,0.3,0.31,1,2,100,462,150
0,5,0,3016396239.000000,0.072073,0.3,0.31,1,2,100,462,150
0,5,0,2880040584.000000,0.072004,0.3,0.31,1,2,100,462,150
0,4,1,2991309104.000000,0.074670,0.3,0.31,1,2,100,462,150
0,3,2,2780718597.000000,0.072082,0.3,0.31,1,2,100,462,150
0,5,0,3713992233.000000,0.071581,0.1,0.11,1,2,100,462,150
0,5,0,3157584920.000000,0.072588,0.1,0.11,1,2,100,462,150
0,4,1,3306129160.000000,0.070743,0.1,0.11,1,2,100,462,150
0,4,1,2204341341.000000,0.074696,0.1,0.11,1,2,100,462,150
0,4,1,2069329904.000000,0.073525,0.1,0.11,1,2,100,462,150
0,3,2,2274827572.000000,0.073226,0.01,0.02,1,2,100,462,150
0,4,1,3655342063.000000,0.074559,0.01,0.02,1,2,100,462,150
0,4,1,3150112543.000000,0.072976,0.01,0.02,1,2,100,462,150
0,3,2,1998997944.000000,0.074225,0.01,0.02,1,2,100,462,150
0,5,0,2087208769.000000,0.073112,0.01,0.02,1,2,100,462,150
0,5,0,2170855898.000000,0.072633,1,1.1,-1,-1,100,462,150
0,5,0,3570122440.000000,0.070652,1,1.1,-1,-1,100,462,150
0,5,0,2185681359.000000,0.071965,1,1.1,-1,-1,100,462,150
0,5,0,3511256527.000000,0.075764,1,1.1,-1,-1,100,462,150
0,5,0,1842495047.000000,0.070604,1,1.1,-1,-1,100,462,150
