recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
21,201,381,922666403,0.590854,3,1,1.1
22,208,366,805403138,0.477234,3,1,1.1
20,225,357,1868290960,0.534291,3,1,1.1
24,210,360,367373588,0.598050,3,1,1.1
15,192,403,1263134380,0.565585,3,1,1.1
31,203,342,779365245,0.729885,3,1,1.1
18,200,374,1199669693,0.593186,3,1,1.1
14,215,373,929823138,0.434196,3,1,1.1
24,202,356,423326873,0.528726,3,1,1.1
19,215,351,1408679695,0.503396,3,1,1.1
13,208,378,1042354078,0.489927,3,1,1.1
27,186,371,494813119,0.621255,3,1,1.1
8,223,383,494813119,0.473742,4,1,1.1
7,217,373,2061548833,0.410082,4,1,1.1
6,241,349,1459438563,0.421367,4,1,1.1
6,206,410,804035886,0.558903,4,1,1.1
9,229,382,1068424627,0.493495,4,1,1.1
8,233,365,1318149225,0.415497,4,1,1.1
6,238,372,541812083,0.478679,4,1,1.1
2,218,397,219641317,0.365881,4,1,1.1
6,226,382,74588166,0.400410,4,1,1.1
7,219,393,537454409,0.435212,4,1,1.1
6,242,378,374220912,0.436774,4,1,1.1
2,235,377,1565468169,0.383850,4,1,1.1
7,212,396,874684999,0.422723,4,1,1.1
8,202,390,591128863,0.379230,4,1,1.1
8,232,370,115027039,0.399884,4,1,1.1
9,220,374,566778689,0.383848,4,1,1.1
5,226,383,808457785,0.376881,4,1,1.1
7,221,393,234804046,0.361053,4,1,1.1
12,230,369,832772387,0.472098,4,1,1.1
10,208,393,1735233120,0.403741,4,1,1.1
3,196,428,1735233120,0.364782,5,1,1.1
4,236,392,1442585421,0.396561,5,1,1.1
1,245,375,212863218,0.365121,5,1,1.1
3,266,361,1723658821,0.364684,5,1,1.1
3,222,395,149989922,0.339580,5,1,1.1
3,224,391,844539412,0.322167,5,1,1.1
5,237,370,76938367,0.352026,5,1,1.1
2,219,416,1853100647,0.310353,5,1,1.1
2,246,376,542250408,0.391505,5,1,1.1
2,228,415,1359012256,0.537777,5,1,1.1
1,211,423,369141680,0.399937,5,1,1.1
5,252,353,511467584,0.442872,5,1,1.1
1,267,362,1695466522,0.412543,5,1,1.1
2,225,393,862373859,0.386482,5,1,1.1
0,247,386,1332612764,0.371130,5,1,1.1
2,223,403,1155918303,0.350100,5,1,1.1
3,222,387,144228298,0.378114,5,1,1.1
4,229,385,1345469650,0.468356,5,1,1.1
1,218,409,1162799370,0.360195,5,1,1.1
4,220,383,1589747590,0.317278,5,1,1.1
52,154,359,1589747590,0.808366,2,1,1.3
68,150,343,1858391933,0.869920,2,1,1.3
69,132,354,1374727242,0.647900,2,1,1.3
67,148,343,1182183273,0.729349,2,1,1.3
67,150,333,1249152328,0.764283,2,1,1.3
64,165,321,54359528,0.922447,2,1,1.3
43,172,350,1924718506,0.956142,2,1,1.3
59,143,355,10703702,0.819130,2,1,1.3
71,148,333,1094464264,0.818351,2,1,1.3
66,155,321,172670659,0.688367,2,1,1.3
